,a,b,label,logit_diff
56108,fire station,grape tomato,True,2.890625
56109,grape tomato,fire station,False,-1.859375
56110,neon tetra,hare,False,-3.90625
56111,hare,neon tetra,True,0.046875
56112,gerbil,galaxy cluster,False,-2.890625
56113,galaxy cluster,gerbil,True,1.609375
56114,sushi roll,tree,False,-1.453125
56115,tree,sushi roll,True,4.09375
56116,beach,rolling pin,True,3.3125
56117,rolling pin,beach,False,-1.703125
56118,cat,stapler,True,2.703125
56119,stapler,cat,False,-1.03125
56120,pencil,primate,False,-1.0625
56121,primate,pencil,True,4.859375
56122,egg yolk,gorilla,False,-2.125
56123,gorilla,egg yolk,True,3.0625
56124,sea,brussel sprout,True,5.375
56125,brussel sprout,sea,False,-2.53125
56126,gorilla,crouton,True,4.1484375
56127,crouton,gorilla,False,-2.640625
56128,toaster,pavilion,False,-0.90625
56129,pavilion,toaster,True,3.96875
56130,forest,apartment building,True,6.1796875
56131,apartment building,forest,False,-3.0
56132,flower,beach,False,-1.71875
56133,beach,flower,True,2.765625
56134,hippopotamus,booster rocket,False,-0.1875
56135,booster rocket,hippopotamus,True,3.953125
56136,van,clothesline,True,2.296875
56137,clothesline,van,False,-1.5
56138,swing set,playing card,True,3.296875
56139,playing card,swing set,False,-0.390625
56140,town,creek,True,5.21875
56141,creek,town,False,-0.875
56142,starfish,house,False,-3.0625
56143,house,starfish,True,2.28125
56144,lizard,pea pod,True,3.234375
56145,pea pod,lizard,False,-2.921875
56146,laptop,quoll,False,-1.359375
56147,quoll,laptop,True,2.8125
56148,golf cart,country,False,-2.21875
56149,country,golf cart,True,3.546875
56150,raccoon,car,False,-2.4375
56151,car,raccoon,True,4.71875
56152,parliament,laptop,True,4.0078125
56153,laptop,parliament,False,-1.59375
56154,pen,coop,False,-0.171875
56155,coop,pen,True,3.4375
56156,universe,rubber band,True,2.375
56157,rubber band,universe,False,-2.59375
56158,soccer ball,tadpole,True,2.140625
56159,tadpole,soccer ball,False,-1.484375
56160,truck,roasting pan,True,4.171875
56161,roasting pan,truck,False,-2.453125
56162,kangaroo,guinea pig,True,5.765625
56163,guinea pig,kangaroo,False,-4.015625
56164,orange,bench,True,4.921875
56165,bench,orange,False,-0.015625
56166,coop,toaster,True,3.5625
56167,toaster,coop,False,-0.28125
56168,aye-aye,dust mite,True,4.578125
56169,dust mite,aye-aye,False,-1.515625
56170,cereal flake,angelfish,False,-1.609375
56171,angelfish,cereal flake,True,4.140625
56172,millipede,semi truck,False,-4.40625
56173,semi truck,millipede,True,3.453125
56174,cell,multicellular organism,False,-1.96875
56175,multicellular organism,cell,True,5.4453125
56176,zucchini,sea,False,-2.25
56177,sea,zucchini,True,5.4296875
56178,bead,pie dish,False,-0.703125
56179,pie dish,bead,True,3.203125
56180,bee,pier,False,-2.15625
56181,pier,bee,True,1.9375
56182,fire truck,gazebo,True,5.8984375
56183,gazebo,fire truck,False,-1.0
56184,statue,microwave,True,5.59375
56185,microwave,statue,False,-0.578125
56186,snail,swing set,False,-1.625
56187,swing set,snail,True,2.828125
56188,observable universe,building,True,4.65625
56189,building,observable universe,False,-1.765625
56190,dolphin,monument,False,-1.609375
56191,monument,dolphin,True,3.3125
56192,pasta,chicken nugget,True,4.984375
56193,chicken nugget,pasta,False,-0.078125
56194,pumpkin,baby carrot,True,4.7109375
56195,baby carrot,pumpkin,False,-2.171875
56196,pond,paper weight,True,3.0
56197,paper weight,pond,False,-1.828125
56198,universe,clam,True,2.328125
56199,clam,universe,False,-3.171875
56200,domino,pressure cooker,True,1.734375
56201,pressure cooker,domino,False,-2.09375
56202,weasel,county,False,-3.015625
56203,county,weasel,True,3.8125
56204,water molecule,sea,False,-2.578125
56205,sea,water molecule,True,2.703125
56206,grill,pea,True,2.84375
56207,pea,grill,False,-1.578125
56208,orange,butterfly,True,1.84375
56209,butterfly,orange,False,-2.625
56210,neighborhood,giraffe,True,3.25
56211,giraffe,neighborhood,False,-0.78125
56212,cheese grater,bush,False,-0.953125
56213,bush,cheese grater,True,3.640625
56214,province,chipmunk,True,1.703125
56215,chipmunk,province,False,-2.578125
56216,magazine,doghouse,True,2.640625
56217,doghouse,magazine,False,-1.15625
56218,muskrat,capybara,False,-0.75
56219,capybara,muskrat,True,5.65625
56220,whale,grasshopper,True,5.65625
56221,grasshopper,whale,False,-2.046875
56222,roller skates,needle,True,2.703125
56223,needle,roller skates,False,-2.265625
56224,chicken,pea pod,True,3.359375
56225,pea pod,chicken,False,-2.890625
56226,kitchen shears,continent,False,-2.9375
56227,continent,kitchen shears,True,1.609375
56228,guenon,fire hydrant,True,4.34375
56229,fire hydrant,guenon,False,-0.640625
56230,moth,chicken,False,-3.3125
56231,chicken,moth,True,4.9140625
56232,shelf,temple,False,-0.375
56233,temple,shelf,True,3.484375
56234,planet,oven,True,3.65625
56235,oven,planet,False,-3.390625
56236,rubber ducky,fountain,False,-0.734375
56237,fountain,rubber ducky,True,4.078125
56238,star,bee,True,5.171875
56239,bee,star,False,-3.921875
56240,toy car,banquet hall,False,-3.0
56241,banquet hall,toy car,True,3.453125
56242,meteor,toaster,True,6.0078125
56243,toaster,meteor,False,-0.59375
56244,garage,tadpole,True,1.921875
56245,tadpole,garage,False,-3.15625
56246,playing card,rice,False,-0.5
56247,rice,playing card,True,4.4296875
56248,city hall,mouse,True,3.25
56249,mouse,city hall,False,-2.453125
56250,ping pong ball,sailboat,False,-3.890625
56251,sailboat,ping pong ball,True,2.5
56252,hangar,platypus,True,2.796875
56253,platypus,hangar,False,-2.140625
56254,metropolis,doctor's office,True,4.0078125
56255,doctor's office,metropolis,False,-2.6875
56256,railroad,toaster oven,True,5.296875
56257,toaster oven,railroad,False,-2.828125
56258,toaster oven,ape,False,-1.34375
56259,ape,toaster oven,True,4.5625
56260,beach,flower,True,2.765625
56261,flower,beach,False,-1.71875
56262,golf cart,glacier,False,-2.65625
56263,glacier,golf cart,True,4.359375
56264,yacht,kitchen utensil holder,True,2.453125
56265,kitchen utensil holder,yacht,False,-2.28125
56266,school,pantry,True,3.1875
56267,pantry,school,False,-0.515625
56268,chimpanzee,paper clip,True,4.125
56269,paper clip,chimpanzee,False,-1.625
56270,stream,wall tile,True,3.9921875
56271,wall tile,stream,False,-0.21875
56272,multicellular organism,toolshed,True,3.015625
56273,toolshed,multicellular organism,False,-1.5
56274,church,brussel sprout,True,4.2109375
56275,brussel sprout,church,False,-2.3125
56276,gorilla,nautilus,True,2.890625
56277,nautilus,gorilla,False,-1.015625
56278,turkey,monument,False,-0.015625
56279,monument,turkey,True,3.9453125
56280,fig,fox,True,4.7578125
56281,fox,fig,False,-0.328125
56282,forest,cement mixer,True,3.71875
56283,cement mixer,forest,False,-3.453125
56284,car,rowboat,True,5.7109375
56285,rowboat,car,False,-0.640625
56286,tuk tuk,dam,False,-1.078125
56287,dam,tuk tuk,True,2.96875
56288,lunar rover,observable universe,False,-2.4375
56289,observable universe,lunar rover,True,1.90625
56290,Apollo lunar module,galaxy cluster,False,-3.3125
56291,galaxy cluster,Apollo lunar module,True,2.921875
56292,tenrec,squirrel,True,3.96875
56293,squirrel,tenrec,False,-0.25
56294,planet,kangaroo,True,4.6875
56295,kangaroo,planet,False,-3.265625
56296,canyon,vase,True,4.109375
56297,vase,canyon,False,-2.6875
56298,tractor,goldfish,True,2.296875
56299,goldfish,tractor,False,-3.296875
56300,shrew,beach ball,False,-0.921875
56301,beach ball,shrew,True,3.421875
56302,tortilla chip,cave,False,-1.671875
56303,cave,tortilla chip,True,2.375
56304,province,garage,True,4.25
56305,garage,province,False,-2.0625
56306,flea,bus,False,-3.75
56307,bus,flea,True,5.8828125
56308,drawer,dam,False,-0.625
56309,dam,drawer,True,3.171875
56310,mausoleum,stream,False,-0.609375
56311,stream,mausoleum,True,3.421875
56312,orange,kayak,True,3.609375
56313,kayak,orange,False,-1.140625
56314,sea anemone,rabbit,False,-3.140625
56315,rabbit,sea anemone,True,0.84375
56316,binder clip,plane,False,-1.9375
56317,plane,binder clip,True,4.625
56318,woodchuck,rocket,False,-0.15625
56319,rocket,woodchuck,True,3.546875
56320,cosmic web,wall tile,True,3.359375
56321,wall tile,cosmic web,False,-2.015625
56322,pangolin,brussel sprout,True,2.15625
56323,brussel sprout,pangolin,False,-1.921875
56324,millipede,deer,False,-5.140625
56325,deer,millipede,True,4.9375
56326,kitchen chair,glacier,False,-2.375
56327,glacier,kitchen chair,True,2.875
56328,axolotl,universe,False,-3.140625
56329,universe,axolotl,True,3.375
56330,nanotube,ocean,False,-4.671875
56331,ocean,nanotube,True,2.5625
56332,rubber band,ambulance,False,-2.21875
56333,ambulance,rubber band,True,4.0234375
56334,muskrat,boulder,False,-0.890625
56335,boulder,muskrat,True,3.3125
56336,blue whale,wall tile,True,3.609375
56337,wall tile,blue whale,False,-0.6875
56338,fighter jet,sea,False,-2.421875
56339,sea,fighter jet,True,3.9296875
56340,range,snail,True,3.390625
56341,snail,range,False,-2.1875
56342,worm,fountain,False,-2.390625
56343,fountain,worm,True,3.25
56344,walnut,grain of sand,True,4.109375
56345,grain of sand,walnut,False,-2.5625
56346,peanut,hourglass,False,-0.59375
56347,hourglass,peanut,True,3.921875
56348,zester,corkscrew,True,4.4609375
56349,corkscrew,zester,False,-0.40625
56350,spoon,blueberry,False,-1.140625
56351,blueberry,spoon,True,3.625
56352,aardvark,forest,False,-1.875
56353,forest,aardvark,True,2.90625
56354,hall,stand mixer,True,2.96875
56355,stand mixer,hall,False,-1.03125
56356,tortoise,rhinoceros,False,-0.4375
56357,rhinoceros,tortoise,True,5.453125
56358,peeler,toy car,True,3.640625
56359,toy car,peeler,False,-1.421875
56360,spider monkey,brussel sprout,True,2.453125
56361,brussel sprout,spider monkey,False,-2.59375
56362,leaf,mink,False,-0.859375
56363,mink,leaf,True,3.046875
56364,ocean liner,paper clip,True,4.59375
56365,paper clip,ocean liner,False,-2.828125
56366,gorilla,woodchuck,True,4.109375
56367,woodchuck,gorilla,False,-3.203125
56368,rice cooker,semi trailer,False,-3.078125
56369,semi trailer,rice cooker,True,4.8046875
56370,mall,sushi roll,True,1.78125
56371,sushi roll,mall,False,-2.421875
56372,kitchen shears,school,False,-1.0625
56373,school,kitchen shears,True,2.546875
56374,muskrat,cow,False,-3.875
56375,cow,muskrat,True,5.2265625
56376,chicken nugget,state,False,-0.453125
56377,state,chicken nugget,True,4.8359375
56378,planet,housefly,True,5.3125
56379,housefly,planet,False,-4.59375
56380,aircraft carrier,blender,True,1.953125
56381,blender,aircraft carrier,False,-3.03125
56382,sea,crouton,True,4.890625
56383,crouton,sea,False,-1.8125
56384,kitchen chair,mall,False,-1.4375
56385,mall,kitchen chair,True,2.78125
56386,baking sheet,bush,False,-0.03125
56387,bush,baking sheet,True,4.765625
56388,dumpling,cosmic web,False,-2.234375
56389,cosmic web,dumpling,True,2.046875
56390,parking meter,photo,False,-1.640625
56391,photo,parking meter,True,2.484375
56392,soap dispenser,dog,False,-1.25
56393,dog,soap dispenser,True,4.4921875
56394,beach ball,plane,False,-0.25
56395,plane,beach ball,True,4.203125
56396,tadpole,bowling ball,False,-2.65625
56397,bowling ball,tadpole,True,2.296875
56398,guinea pig,porcupine,False,-2.140625
56399,porcupine,guinea pig,True,4.1875
56400,moon,bulldozer,True,2.09375
56401,bulldozer,moon,False,-3.53125
56402,chopstick,yield sign,False,-1.203125
56403,yield sign,chopstick,True,2.890625
56404,pineapple,humpback whale,False,-0.625
56405,humpback whale,pineapple,True,3.859375
56406,barn,tadpole,True,2.734375
56407,tadpole,barn,False,-2.953125
56408,crayon,universe,False,-2.421875
56409,universe,crayon,True,3.7890625
56410,parade float,slow cooker,True,4.0625
56411,slow cooker,parade float,False,-0.578125
56412,flower,Grain of sand,True,2.640625
56413,Grain of sand,flower,False,-3.734375
56414,mailbox,train station,False,-1.84375
56415,train station,mailbox,True,5.40625
56416,fly,brown lemur,False,-1.0
56417,brown lemur,fly,True,3.75
56418,berg,doghouse,True,4.6171875
56419,doghouse,berg,False,-0.515625
56420,moth,lawn mower,False,-2.234375
56421,lawn mower,moth,True,3.171875
56422,toaster,baboon,False,-2.609375
56423,baboon,toaster,True,4.65625
56424,swing set,scooter,True,4.4375
56425,scooter,swing set,False,-1.734375
56426,spider,rhinoceros,False,-3.34375
56427,rhinoceros,spider,True,4.1171875
56428,peanut,football,False,-0.96875
56429,football,peanut,True,5.8515625
56430,synagogue,bridge,False,-0.203125
56431,bridge,synagogue,True,3.5625
56432,rubber ducky,indri,False,-1.40625
56433,indri,rubber ducky,True,4.4609375
56434,lobster,seahorse,True,5.375
56435,seahorse,lobster,False,-0.984375
56436,buckyball,sesame seed,True,3.828125
56437,sesame seed,buckyball,False,-0.625
56438,tractor,guinea pig,True,4.953125
56439,guinea pig,tractor,False,-3.671875
56440,killer whale,mushroom,True,2.5
56441,mushroom,killer whale,False,-2.28125
56442,river,garage,True,5.140625
56443,garage,river,False,-2.953125
56444,primate,centipede,True,3.296875
56445,centipede,primate,False,-2.578125
56446,deer,highway,False,-3.109375
56447,highway,deer,True,3.671875
56448,gazebo,factory,False,-2.65625
56449,factory,gazebo,True,5.75
56450,pineapple,raisin,True,4.875
56451,raisin,pineapple,False,-2.859375
56452,hippopotamus,push pin,True,4.15625
56453,push pin,hippopotamus,False,-1.65625
56454,tater tot,bus,False,-1.890625
56455,bus,tater tot,True,3.6875
56456,jungle,orange segment,True,3.0625
56457,orange segment,jungle,False,-1.78125
56458,tadpole,camper,False,-2.0
56459,camper,tadpole,True,3.6015625
56460,dust mite,zebra,False,-4.640625
56461,zebra,dust mite,True,3.0625
56462,rhino,patas monkey,True,4.328125
56463,patas monkey,rhino,False,-3.984375
56464,cookies,stapler,True,4.3984375
56465,stapler,cookies,False,-1.53125
56466,swordfish,onion ring,True,2.21875
56467,onion ring,swordfish,False,-1.765625
56468,pinhead,canyon,False,-2.671875
56469,canyon,pinhead,True,3.84375
56470,crocodile,country,False,-1.46875
56471,country,crocodile,True,3.453125
56472,aye-aye,trivet,True,3.15625
56473,trivet,aye-aye,False,-0.546875
56474,bus station,minnow,True,3.28125
56475,minnow,bus station,False,-3.265625
56476,picnic table,highway,False,-3.25
56477,highway,picnic table,True,5.5234375
56478,jungle,submarine,True,3.234375
56479,submarine,jungle,False,-1.65625
56480,oil tanker,soap dispenser,True,4.484375
56481,soap dispenser,oil tanker,False,-3.21875
56482,catfish,metropolis,False,-2.15625
56483,metropolis,catfish,True,2.375
56484,river,armadillo,True,3.7265625
56485,armadillo,river,False,-1.15625
56486,dune,shelf,True,4.7109375
56487,shelf,dune,False,-0.75
56488,town,grill,True,2.484375
56489,grill,town,False,-2.25
56490,pat of butter,coral,False,-0.390625
56491,coral,pat of butter,True,3.8125
56492,peanut,softball,False,-0.078125
56493,softball,peanut,True,5.359375
56494,hand mixer,helicopter,False,-1.890625
56495,helicopter,hand mixer,True,3.609375
56496,RV,kitchen utensil holder,True,1.484375
56497,kitchen utensil holder,RV,False,-2.984375
56498,blade of grass,grapes,False,-1.109375
56499,grapes,blade of grass,True,4.765625
56500,scallop,minnow,True,3.9375
56501,minnow,scallop,False,-2.390625
56502,killer whale,donkey,True,4.7109375
56503,donkey,killer whale,False,-0.84375
56504,moon,ruler,True,2.578125
56505,ruler,moon,False,-1.921875
56506,cat,colobus,False,-0.765625
56507,colobus,cat,True,4.265625
56508,roasting pan,kangaroo,False,-1.234375
56509,kangaroo,roasting pan,True,3.296875
56510,pick up truck,blade of grass,True,1.796875
56511,blade of grass,pick up truck,False,-2.15625
56512,island,small house,True,3.328125
56513,small house,island,False,-0.625
56514,spaceport,cell phone tower,True,2.109375
56515,cell phone tower,spaceport,False,-1.578125
56516,tractor,shed,True,4.09375
56517,shed,tractor,False,-0.265625
56518,semi truck,rubber ducky,True,3.265625
56519,rubber ducky,semi truck,False,-2.96875
56520,giraffe,mink,True,2.359375
56521,mink,giraffe,False,-2.140625
56522,pygmy mouse lemur,sponge,False,-2.5
56523,sponge,pygmy mouse lemur,True,1.1875
56524,kitchen chair,proboscis monkey,False,-2.0
56525,proboscis monkey,kitchen chair,True,2.515625
56526,car,chinchilla,True,2.265625
56527,chinchilla,car,False,-2.546875
56528,paper clip,food processor,False,-1.390625
56529,food processor,paper clip,True,4.890625
56530,continent,capuchin,True,0.8125
56531,capuchin,continent,False,-2.96875
56532,dam,rolling pin,True,4.0390625
56533,rolling pin,dam,False,-0.8125
56534,elephant shrew,semi trailer,False,-3.0
56535,semi trailer,elephant shrew,True,2.0625
56536,krill,elephant,False,-4.375
56537,elephant,krill,True,1.125
56538,golf cart,ambulance,False,-1.578125
56539,ambulance,golf cart,True,4.703125
56540,capital building,fly,True,4.0234375
56541,fly,capital building,False,-3.3125
56542,cow,raccoon,True,5.8515625
56543,raccoon,cow,False,-2.34375
56544,ladybug,sheep,False,-2.09375
56545,sheep,ladybug,True,1.625
56546,creek,numbat,False,-0.78125
56547,numbat,creek,True,3.921875
56548,photo,snake,True,3.15625
56549,snake,photo,False,-1.375
56550,space station,synagogue,True,3.09375
56551,synagogue,space station,False,-1.046875
56552,trailer,picnic table,True,3.203125
56553,picnic table,trailer,False,-1.015625
